text,label
Please Refund Fraudulent amount Rs to victim Mr Khemraj Sonare Account no,Financial Fraud Crimes
FRAUD THROUGH PAYTM BANK UNION BANK OF INDIA ACCOUNT NUMBER TOTAL AMOUNT PLEASE HOLD REVERSE TOTAL AMOUNT IN THE COMPLAINT ACCOUNT AND TAKE NECESSARY ACTION,Financial Fraud Crimes
some one put their bank accout details and withdrawal my balance amount of Rs his bank account details is account no kotak mahindra bank ifsc code KKBK PLEASE LOCK THIS AMOUNT AND SEND RETRU TO SENDER HOPE YOU WILL DO IT FASTER AND SAVE MY MONEY FROM THIS FRAUD PERSON THANKYOU VERY MUCH FOR YOUR KIND CONSIDERATION,Other Cyber Crime
I am being harassed and blackmailed through this fake Instagram id Heshe is regularly posting and deleting my Nonconsensual intimate images I have tried to talk to himher but received threatening messages instead,Women/Child Related Crime
"My friend mentioned something like this happened to them a few months ago, but I thought it was a one-off. Then, suddenly, I got this weird notification asking me to update my password, but the message didn’t look like the usual ones I receive from the app. It looked a bit off. Honestly, it’s such a mess, and I don’t even know where to start. I’ve contacted support, but they keep giving me the runaround. The more I tried to fix it, the more problems came up. My email was stange, and then I got locked out of everything. The worst part is, I don’t even know who to trust anymore. Friends, family, everyone’s acting strange. It’s affecting my relationships and my mental health. Even my phone isn’t working right anymore. It’s so stange how everything just fell apart after that one email.",Other Cyber Crime
I have icici credit card but i do not use this card more than months so i have received a massage for redeem points I think this point may be expire so i try to redeem but not doing Than i just see a mail of transaction done of rs by NOBROKER on my icici bank credit card i blocked my card and longe a compaint to customer care,Financial Fraud Crimes
This guy is blackmailing me with my nudes and he already had my pics by using those pics he forced me to give my snapchat Id He took screenshot of some personal stuff and also he send such stuff to people Now he has my nudes and blackmailing me to have a nude video call with him,Women/Child Related Crime
I am a Govt teacher and appointed as BLO The hacker called me pretending to be officer from election commission He asked me to download anydesk app and hacked my phone He has my credit card details,Other Cyber Crime
I received calls on my mobile no from International numbers Like Germany Poland Bangladesh Phillipines May be I know someone who call me from an app From that app you can call any person and that person shows that call from international no,Other Cyber Crime
"I never imagined something like this could happen to me, especially since I'm so cautious. But then I started noticing that my online activity felt different, slower even. I can't even describe it well because everything seemed normal, except for the fact that I was constantly getting logged out of my accounts. Looking back, maybe I should have paid more attention to the little details, but now it's too late. My accounts are compromised. The more I tried to fix it, the more problems came up. My social media was recived, and then I got locked out of everything. I feel so helpless, like there’s nothing I can do to fix this. No matter how many times I change my password, it’s like someone’s always one step ahead. Even my laptop isn’t working right anymore. It’s so stange how everything just fell apart after that one email.",Other Cyber Crime
upi fraud mere pass ek mob no se call aya or kha ki mai tumhare khate mai paise dalna chata hu usne rupay mere account mai daale or phir mere tatal rupay do baar mai kaat liye gye kripya meri madd kre mera account no,Financial Fraud Crimes
This guy keeps on texting all girls and asks them personal information regarding their body Even sends demeaning texts and according to him he said he is at SCB college He even sends abusive messages and keeps asking for nude material to every girl Till now according to my knowledge this has happened to more than three girls whom i know and this is being done very rudely Please do take genuine action regarding this and block this account from Instagram This guy just seems to be a decent one but is a complete pervert,Women/Child Related Crime
I am getting threatening calls of killing me and my location is being traced and when I went to my work a lady called me and it was a video call over whatsapp and told me to remove my clothes and said that if not done so they ll do firing on me These calls are not stopping i keep on blocking the numbers again and again but i keep getting new calls Dirty alligations are being put on me and they threaten me Please check into this matter about how can my location be traced and kindly stop these fraud fake calls,Other Cyber Crime
Respected Sir A very serious matter I want to inform you Few person running or involve in some very shamefull activities by using few women at many places of kolkata gariahat ballygunge RUBY HOSPITAL BEHIND area KASBA ANANDAPUR QUEST MALL metropolis mall area ACROPOLISMALL area park circus FORUM MALL ELGIN RD Parkstreet MAIDAN AREA esplanade Garia jadavpur BEHALASAKHERBAZAR JOKA BANSDRONI Rabindrasadanexide area HARIDEVPUR triangular park lake mall area rashbehari area TOLLYGUNGE THAKURPUKUR BBD BAG DALHOUSIE AREA and SALTLAKE Their name SUBHRO SAHA AMLAN DATTA IZAZ AHMED Anirban They officially work in a insurance office hdfclife a hindustanpark ab gariahat shopping mall st floor beside of reliance trend building near gariahat more but outside at several places they involve in some shamefull activities last years Sir a person SUBHRO SAHA forcefully involve few women employee ex FEMALE employee in such shamefull doing At afternoon evening or after evening or night time they doing this shamefull activities Many innocent people are TRAPPED and suffering in such dirty issue for long time They are even to lodge a complain against them because of threatening and blackmailing ISSUE From above address PLACES and their mobile whatsapp no you can easily trace and track their all activities You need to investigate Last years detail Please help,Women/Child Related Crime
caller informed that she lost amount through phonepe,Financial Fraud Crimes
Hello sir i have received the msgs today afternoon and then suddenly they calling me in whatsapp and they edited my photo in vulgar langaunge please look at this matter they were msgs with the photo towards my some contact persons,Other Cyber Crime
Taken loan and paid on th January but customer care executive harassed to pay full amot again also they are paid me roundup and saying repay in days when they are followed RBI and NBFC they cant do this also they are saying if not paid we will notify your contacts means they are also misused of google policy but dont know why goole allowed this kind of application sir mam you can also check reviews for Reference on google play store overall they are fraud and cheat with google play store customer Dear sir mam please take strictly action againt Mix Money and all connected applications,Other Cyber Crime
Respected Sir A very serious matter I want to inform you Few person running or involve in some very shamefull activities by using few women at many places of kolkata gariahat ballygunge RUBY HOSPITAL BEHIND area KASBA ANANDAPUR QUEST MALL metropolis mall area ACROPOLISMALL area park circus FORUM MALL ELGIN RD Parkstreet MAIDAN AREA esplanade Garia jadavpur BEHALASAKHERBAZAR JOKA BANSDRONI Rabindrasadanexide area HARIDEVPUR triangular park lake mall area rashbehari area TOLLYGUNGE THAKURPUKUR BBD BAG DALHOUSIE AREA and SALTLAKE Their name SUBHRO SAHA AMLAN DATTA IZAZ AHMED Anirban They officially work in a insurance office hdfclife a hindustanpark ab gariahat shopping mall st floor beside of reliance trend building near gariahat more but outside at several places they involve in some shamefull activities last years Sir a person SUBHRO SAHA forcefully involve few women employee ex FEMALE employee in such shamefull doing At afternoon evening or after evening or night time they doing this shamefull activities Many innocent people are TRAPPED and suffering in such dirty issue for long time They are even to lodge a complain against them because of threatening and blackmailing ISSUE From above address PLACES and their mobile whatsapp no you can easily trace and track their all activities You need to investigate Last years detail Please help,Women/Child Related Crime
I made a purchase on this website name bidgashionsalescom using my Olamoney postpaid and the order was successful but after a day the website is down and i tried to contact the support there is not reply,Other Cyber Crime
FRAUD THROUGH UPI Fraud PHONE PE BANK NAMECentral Bank of India ACCOUNT NUMBER TOTAL AMOUNT PLEASE HOLD REVERSE TOTAL AMOUNT IN THE COMPLAINT ACCOUNT AND TAKE NECESSARY ACTION,Financial Fraud Crimes
Mr anuj Called and told I will buy the monitor for RS and he sent some Qr Code in whatsappand told that to scan and u will get the moneybut after scanning our money got deduced and credited to his account as attached above and later i called he told that i will send one more qr code for refund the deducted money but that also when i scanned more money got deducted to his account and now his phone is switched off Ph NO,Other Cyber Crime
This number ie calling on whatsapp nude calls and recording the video call and send on whatsapp and blackmails and demanding money and said if money given by you Im sharing this video pictures on Facebook YouTube and social media,Women/Child Related Crime
FRAUD THROUGH PHONEPE BANK PARTHAMA UP GARAMIN BANK ACCOUNT NO TOTAL AMOUNT PLEASE HOLD REVERSE TOTAL AMOUNT IN THE COMPLAINT ACCOUNT AND TAKE NECESSARY ACTION,Financial Fraud Crimes
I took loan from an online application CASHPAL I repaid the loan on the due date th February and provided UTR Number Screenshot by Whatsapp no plus They have asked me to pay again stating that they did not receive the payment They are threatening me on Whatsapp to misuse my documents and to lodge police complaint and register case in court,Other Cyber Crime
FRAUD THROUGH UPI FRAUD PAYTM BANK STATE BANK OF INDIA ACCOUNT NUMBER TOTAL AMOUNT PLEASE HOLD REVERSE TOTAL AMOUNT IN THE COMPLAINT ACCOUNT AND TAKE NECESSARY ACTION,Financial Fraud Crimes
I submit that we have been receiving continuous complaints from our customers they are receiving calls from various numbers and various fraudulent persons asking our customers to pay the EMI and advance EMI through UPI mode and they are also luring the customers to pay the amount by stating them that they are offering discounts extending from to as new year bonus We have received many such complaints in various branches and we came forward to lodge the complaint as one of our esteemed customers produced audio recordings of the fraudster along with phone numbers and UPI numbers On enquiring through our concerned department and also the customers who have been cheated and extorted by the said fraudulent person we could understand from the customer namely VADDYAPALLY PAVAN KUMAR His mobile No pertains to SR Nagar branch bearing contract number that he received call from and asked him to pay amounts through phone pay number The fraudster called to customer and projecting as if he is employee of our organisation had lured the customers to pay the EMI through upi mode and also avail discounts We are attaching all the above said details and also the audio recording of the conversation between our customer and the fraudster along with this complaint for your kind perusal The company suspecting the victims may be more Finally the company has decided to protect interest,Financial Fraud Crimes
i got call from no for selling of home appliance at reasonable cost after finalizing product and amount he sand QR code for payment which i have paid amount of combine of three transaction payment has transferred but still the goods are not delivered i have enclosed appropriate document for your reference along with this complaint please take appropriate action as soon as possible,Financial Fraud Crimes
Online Frauds Job Fraud appnajobs Victim got a call to his mobile and told the victim that they are calling from appnajobscom and told the victim that he was short listed for a job and need to pay some amount for interview and victim paid that amount and later demand more amount for interview schedule and victim paid that amount too and later keep on demanding for more amount from and victim got doubt and called to,Financial Fraud Crimes
I Received a multiple times video call in whats app from the above mentioned number when I was at work place Later when I called he started to show his down private part in call When I showed it to my husband and when he started speaking he disconnected the call Later again my husband called but it was switched off the very next minute Please take action on such bustards,Women/Child Related Crime
Some one call my relative for winning lottery lac and u give this opportunity pay some govt tax as soon as possible She came to me and said my brother was admitted hospital I send some money then I send money this phone pay number then I asked give me my cash then she said datils everything,Financial Fraud Crimes
call from consumer court and they say pay the do the payment and reous my payment,Other Cyber Crime
"I never imagined something like this could happen to me, especially since I'm so cautious. But then I started noticing that my online activity felt different, slower even. I can't even describe it well because everything seemed normal, except for the fact that I was constantly getting logged out of my accounts. Honestly, it’s such a mess, and I don’t even know where to start. I’ve contacted support, but they keep giving me the runaround. The more I tried to fix it, the more problems came up. My work account was notifiction, and then I got locked out of everything. I don’t think I’ve ever felt this violated before. My privacy is completely shattered, and I can’t do anything to make it stop. Even my phone isn’t working right anymore. It’s so stange how everything just fell apart after that one email.",Other Cyber Crime
CALLER INFORMED THAT SHE LOST MONEY THOUGH NET BANKING,Financial Fraud Crimes
My father Narayanan mobile number got a ransom call from the number on r march telling in hindi that he is Rishi Pal Sukla sub inspector from cyber crime branch delhi and he wants to arrest my father based on a complaint from youtube for uploading an offensive video online When we asked to speak in tamil or english as we know only less hindi he kept on telling same thing again and again in hindi and finally hung up the call telling that he will arresst my father in hours Again on th march around pm we received another call from the same person with same issue For your kind information my father is a machinery consultant and he is not much familiar with mobile technology He uses phones to receive calls uses whatsapp to send or receive machinery pics under my guidance Since this seems to be a fraudulent and harassment call I am raising this complaint on behalf of my father We kindly request you to take appropriate action on this issue from your side and meanwhile we are blocking this number as we dont want to get indulged with such calls For your referrence we have attached the screenshot of the number as evidence we also have the conversations recorded and we will be able to provide any other details regarding this issue whenever required thanks,Other Cyber Crime
Impersonation Cheating Victim friend laga unknown person fake account create chesi money emergency unay tomorrow isthanu send cheyamanga victim send the money victim loss his amount,Financial Fraud Crimes
I got a notification from phone pay aap that suggesting a payment of and simultaneously i got a phone call from No that lured me about phone pe was giving me Rs as bonus Since i was not familiar with the intricacies of the phone pay app and click the pay button Subsequently Rs was fraudulently taken away from my account,Financial Fraud Crimes
I was browing through this telegram channel and came across this video of a girl getting rapedi couldnt upload the entire video so i just uploaded a screenshot of the video onlyThe url to the video is httpsmdiskmeconvertorxbTSSQ Please take necessary action,Women/Child Related Crime
Morphed my photo and asked money From this num aii numil,Women/Child Related Crime
Respected Sir A very serious matter I want to inform you Few person running or involve in some very shamefull activities by using few women at many places of kolkata gariahat ballygunge RUBY HOSPITAL BEHIND area KASBA ANANDAPUR QUEST MALL metropolis mall area ACROPOLISMALL area park circus FORUM MALL ELGIN RD Parkstreet MAIDAN AREA esplanade Garia jadavpur BEHALASAKHERBAZAR JOKA BANSDRONI Rabindrasadanexide area HARIDEVPUR triangular park lake mall area rashbehari area TOLLYGUNGE THAKURPUKUR BBD BAG DALHOUSIE AREA and SALTLAKE Their name SUBHRO SAHA AMLAN DATTA IZAZ AHMED Anirban They officially work in a insurance office hdfclife a hindustanpark ab gariahat shopping mall st floor beside of reliance trend building near gariahat more but outside at several places they involve in some shamefull activities last years Sir a person SUBHRO SAHA forcefully involve few women employee ex FEMALE employee in such shamefull doing At afternoon evening or after evening or night time they doing this shamefull activities Many innocent people are TRAPPED and suffering in such dirty issue for long time They are even to lodge a complain against them because of threatening and blackmailing ISSUE From above address PLACES and their mobile whatsapp no you can easily trace and track their all activities You need to investigate Last years detail Please help,Women/Child Related Crime
She is used me for money and she cheated me with her boyfriend and her family also want money from me and now they are forcing to sucide and they want more money for me and they are blackmailing me for money,Other Cyber Crime
i Randeep singh i am doing my refund on snap deal shopping app when I am do my refund form app says makr a call for refund that no is then they say install a app that app name is ANY DESK REMOTE DESKTOP SOFTWARE Thn theygive me a remote ID to fill in this app i am doing same what they say then they say do some massages that no after do this in my account has debit,Financial Fraud Crimes
I recieved a call unknown to me one of your relative call me and told to talk with the unknown person to transfer amount from my account and the unknown person has did fraud with me and rs has been deducted from my account by phone app please accept my complaint,Other Cyber Crime
explicit contentsexually implicit have been shared by using others name and also shared stickers made up with everyone images with slang on it in school english group most of the students are below the age of,Women/Child Related Crime
Respected Sir A very serious matter I want to inform you Few person running or involve in some very shamefull activities by using few women at many places of kolkata gariahat ballygunge RUBY HOSPITAL BEHIND area KASBA ANANDAPUR QUEST MALL metropolis mall area ACROPOLISMALL area park circus FORUM MALL ELGIN RD Parkstreet MAIDAN AREA esplanade Garia jadavpur BEHALASAKHERBAZAR JOKA BANSDRONI Rabindrasadanexide area HARIDEVPUR triangular park lake mall area rashbehari area TOLLYGUNGE THAKURPUKUR BBD BAG DALHOUSIE AREA and SALTLAKE Their name SUBHRO SAHA AMLAN DATTA IZAZ AHMED Anirban They officially work in a insurance office hdfclife a hindustanpark ab gariahat shopping mall st floor beside of reliance trend building near gariahat more but outside at several places they involve in some shamefull activities last years Sir a person SUBHRO SAHA forcefully involve few women employee ex FEMALE employee in such shamefull doing At afternoon evening or after evening or night time they doing this shamefull activities Many innocent people are TRAPPED and suffering in such dirty issue for long time They are even to lodge a complain against them because of threatening and blackmailing ISSUE From above address PLACES and their mobile whatsapp no you can easily trace and track their all activities You need to investigate Last years detail Please help,Women/Child Related Crime
My name is Sangeeta and one parson create my fake id and add my some friend use some abused word and say give me rs so pls chek and action so urgent I am already some time complet this parson but not understand this parson name soiheb Khan Number,Other Cyber Crime
Since last week regularly I am receiving above messages from unknown number in message content they introduced them as rupeeking they ask me to pay off the loan amount due but the fact is that i had not taken any kind of loan from any of that sources i also try to clarify with them that i had not taken any amount of loan from them but still they are sending me threat messages i attached screen shot for your reference request you to take immediate action against them and stop them sending this kind of messages to me apart from the above if you wish to get any further information or explanation from me i would like to provide the same before your good self,Financial Fraud Crimes
Ive been dating this guys for more than years now and he always abuse me and uses bad words and disrespectful content He also pushed me many times for small reasons He slapped me even He used to blackmail me that he will come to my home and share my physical life with my family I broke up with him on st January and I thought Ill all stop but days he again started all this saying rubbish about me I cant hear all this anymore Im really scared,Women/Child Related Crime
Hi fx usmai branch fraud uska uska whatsapp www tradeshot fxcom scam Ismai tatal rs,Financial Fraud Crimes
Respected Sir A very serious matter I want to inform you Few person running or involve in some very shamefull activities by using few women at many places of kolkata gariahat ballygunge RUBY HOSPITAL BEHIND area KASBA ANANDAPUR QUEST MALL metropolis mall area ACROPOLISMALL area park circus FORUM MALL ELGIN RD Parkstreet MAIDAN AREA esplanade Garia jadavpur BEHALASAKHERBAZAR JOKA BANSDRONI Rabindrasadanexide area HARIDEVPUR triangular park lake mall area rashbehari area TOLLYGUNGE THAKURPUKUR BBD BAG DALHOUSIE AREA and SALTLAKE Their name SUBHRO SAHA AMLAN DATTA IZAZ AHMED Anirban They officially work in a insurance office hdfclife a hindustanpark ab gariahat shopping mall st floor beside of reliance trend building near gariahat more but outside at several places they involve in some shamefull activities last years Sir a person SUBHRO SAHA forcefully involve few women employee ex FEMALE employee in such shamefull doing At afternoon evening or after evening or night time they doing this shamefull activities Many innocent people are TRAPPED and suffering in such dirty issue for long time They are even to lodge a complain against them because of threatening and blackmailing ISSUE From above address PLACES and their mobile whatsapp no you can easily trace and track their all activities You need to investigate Last years detail Please help,Women/Child Related Crime
FRAUD THROUGH UPI FRAUD GOOGLE PAY BANK STATE BANK OF INDIA ACCOUNT NUMBER TOTAL AMOUNT PLEASE HOLD REVERSE TOTAL AMOUNT IN THE COMPLAINT ACCOUNT AND TAKE NECESSARY ACTION,Financial Fraud Crimes
Respected Sir A very serious matter I want to inform you Few person running or involve in some very shamefull activities by using few women at many places of kolkata gariahat ballygunge RUBY HOSPITAL BEHIND area KASBA ANANDAPUR QUEST MALL metropolis mall area ACROPOLISMALL area park circus FORUM MALL ELGIN RD Parkstreet MAIDAN AREA esplanade Garia jadavpur BEHALASAKHERBAZAR JOKA BANSDRONI Rabindrasadanexide area HARIDEVPUR triangular park lake mall area rashbehari area TOLLYGUNGE THAKURPUKUR BBD BAG DALHOUSIE AREA and SALTLAKE Their name SUBHRO SAHA AMLAN DATTA IZAZ AHMED Anirban They officially work in a insurance office hdfclife a hindustanpark ab gariahat shopping mall st floor beside of reliance trend building near gariahat more but outside at several places they involve in some shamefull activities last years Sir a person SUBHRO SAHA forcefully involve few women employee ex FEMALE employee in such shamefull doing At afternoon evening or after evening or night time they doing this shamefull activities Many innocent people are TRAPPED and suffering in such dirty issue for long time They are even to lodge a complain against them because of threatening and blackmailing ISSUE From above address PLACES and their mobile whatsapp no you can easily trace and track their all activities You need to investigate Last years detail Please help,Women/Child Related Crime
The person has put Rajesh Patil PCMC Commissioner sir photo as whatsapp profile and he is trying to make contact with the PCMC corporators and asking them for financial help in terms of Amazon pay gift card people are getting confuse by seeing municipal commissioner sirs photo on whatsapp call if anyone reply as per his demand then it could be a financial loss of that citizen of PCMC,Other Cyber Crime
False job offer letter from UK HOSPITAL which does not exist Total fraud case Please take necessary action vfsglobalsasiacom and careercorbynhospitalcouk are two fraud email IDs from which these mails are being sent Please look into this matter,Other Cyber Crime
I Have Ordered A phone from OLX And I also Have paid Rs online on Paytm After that they Dispatched my product And After I Received that product I Have Paid Total Rs means overall Rs I Have Paid to the froudsters and when I opened the parcel then in this parcel I got a Fake phone After that I have contacted that team for the replacement also they agreed and say me to wait for to Days I Have Wait But Still I Did not Received any Replacement and also they are not receiving my phone calls and also not replying to my messages I also have mail proofs invoice proof online Payment proof,Other Cyber Crime
Hi I have received message regarding PAN details updation otherwsie My account will be blocked After click on URL when i was trying to update details OTP was asked I entered OTP and my account was debited of Rs k I didnot perform any such transaction,Financial Fraud Crimes
It started from a message and we spoke to each other of a week and exchanged picturessoon it was found out by my friend that I was catfished by one of his friends identity and was allegedly accused for it After that I was scared to report the crime as my friends identity Mohsinvali accused me for identity theft As I have been catfished by the account Mohsinvali or Manjit Thus the above mentioned catfished account,Women/Child Related Crime
I paid rent through Magicbricks website Money was supposed to be credited to beneficiary within maximum of one working day Today afternoon I got email as well as message from Magicbricks stating rent payment has been successfully processed But still no money has been credited to beneficiary Upon contacting Magicbricks they said it was a glitch and the transaction is still in process and it will be credited by the end of the day today But still nothing has been credited This is fraud,Financial Fraud Crimes
"I never imagined something like this could happen to me, especially since I'm so cautious. But then I started noticing that my online activity felt different, slower even. I can't even describe it well because everything seemed normal, except for the fact that I was constantly getting logged out of my accounts. It’s hard to explain, but it felt like someone was inside my account, doing things while I wasn’t even online. The more I tried to fix it, the more problems came up. My work account was stange, and then I got locked out of everything. The worst part is, I don’t even know who to trust anymore. Friends, family, everyone’s acting strange. It’s affecting my relationships and my mental health. Even my phone isn’t working right anymore. It’s so stange how everything just fell apart after that one email.",Other Cyber Crime
girl called and had nude video chat And recorded my chat with her and later few boys wer calling and asking for money and they got rs from me and demanding more money They are sending my video to everyones in facebook Blackmailing me And i have all screenshots and i transfered money through gpay,Other Cyber Crime
call from this Asking said about lotery and for personal bank deatais and after that abusing when ndeatais were not given to him plsease do the neadful thing so that other person with will not get harm and thier money will be safe and such cyber criminal should be put into jail pls do the needful thing,Other Cyber Crime
SirMaam This is my third report on this reporting portal I had conflicts with my boyfriend ex where he caused problems to me and my family In the heat of the moment he threatened me that he will leak my private photos on the internet In the deep shock while I was searching internships on LinkedIn I came across a new account named Abhishek Sharma He manipulated me by reading my face and hand and i spilled the beans about the incident and told me that I was threatened regarding my private pics Though my ex boyfriend didnt do anything but i was mentally disturbed and still am Since December he has been threatening me and my ex boyfriend that he has hacked his phone and he will leak our pictures He makes new instagram accounts he hacked my exs account he now emails me Alleged Abhishek Sharma also asked me to meet and said he wants my nudes Please help me I can only provide you with instagram handles and his email I have no information about him but he has all information about me and my ex Its been more than two months now I dont want my family involved Please solve this He has been calling from different number texting from different accounts hacking our social media accounts says that he has our nudes Please help,Women/Child Related Crime
They are using my profile picture on Instagram account I dont have any idea about it what they done If any wrong incidence happened then I will not responsible for that On that account they using my profile picture as well as they uploaded my picture on it DateDec dont have any idea about it I literally have seen today and shock that some one misusing my profile picture on Instagram,Other Cyber Crime
Scammer contact me by my uncle compromised telegram account Scammer asked what was the name showing in his account I thought that my uncle was asking for that I shared the screenshot with him Copy also attached After that getting login password by my screenshot he logged in my account in other phone deleted those login messages and when I got offline He started sending messages to my contact list friends and family members He also archived those messages so that notification bell did not wake me up One of my friend fall in this trick and send rupees to his her mentioned account,Other Cyber Crime
Got a link on whatsapp clicked on that by mistake and an app got downloaded and an applications got submited automatically just after entring my contact details on very next day st of Feb i got the amount of in my account and on the app it was showing i have to pay by th of Feb however on th i started getting herrasing and threatening messages thatif i will not pay the amount today they will start sending msgs to my relatives with bad words and call them to herras As i have to close my bumber please contact me on my AltNumber,Other Cyber Crime
Actually Feb ko mera Facebook account hacked ho gya i dont know ki usne mera Id kaise login Kiya kuchh time baad hi usne fb number aur email id change kr diya and he called me and he is demanding money to return back ID,Other Cyber Crime
Kisi unknown person ke dwara Instagram par mere khilaaf massage bheje ja rahe puchne par apni identity nhi bata rahi he bus dhamki de rhi he ke shadi nhi karna me police bhulaungi or meri shadi me samasaya kar rhi he Ye message wo sidhe ladki ko bhej rhi he jisse meri shadi hone wali he bus pareshan kar rhi he na wo apna naam bata rhi or na hi kuch detail dene ko taiyar he bus paresh kar rhi he or shadi nhi karne ke liye bhadka rhi he Please is Instagram Id ka detail dene ko kripa kare Dono family bohat jyada pareshan he is tarah massages se,Other Cyber Crime
Respected Sir A very serious matter I want to inform you Few person running or involve in some very shamefull activities by using few women at many places of kolkata gariahat ballygunge RUBY HOSPITAL BEHIND area KASBA ANANDAPUR QUEST MALL metropolis mall area ACROPOLISMALL area park circus FORUM MALL ELGIN RD Parkstreet MAIDAN AREA esplanade Garia jadavpur BEHALASAKHERBAZAR JOKA BANSDRONI Rabindrasadanexide area HARIDEVPUR triangular park lake mall area rashbehari area TOLLYGUNGE THAKURPUKUR BBD BAG DALHOUSIE AREA and SALTLAKE Their name SUBHRO SAHA AMLAN DATTA IZAZ AHMED Anirban They officially work in a insurance office hdfclife a hindustanpark ab gariahat shopping mall st floor beside of reliance trend building near gariahat more but outside at several places they involve in some shamefull activities last years Sir a person SUBHRO SAHA forcefully involve few women employee ex FEMALE employee in such shamefull doing At afternoon evening or after evening or night time they doing this shamefull activities Many innocent people are TRAPPED and suffering in such dirty issue for long time They are even to lodge a complain against them because of threatening and blackmailing ISSUE From above address PLACES and their mobile whatsapp no you can easily trace and track their all activities You need to investigate Last years detail Please help,Women/Child Related Crime
I gurvinder singh received a call from indusind bank customer care number for pin generation The executive said his name is Anil Kumar Singh over the call and he told me the procedure and i followed them and One OTP is received then i Enter the otp on my mobile and i saw and shocked my credit card account is debited of amount Rs around at pm wide reference number is ECOM,Financial Fraud Crimes
"The issue actually started when I got this email, which at first glance seemed like spam. I usually ignore such things, but for some reason, I opened it this time. Afterward, my phone started freezing, and it wasn’t normal. I thought it was a technical glitch, but now I’m not so sure. It’s hard to explain, but it felt like someone was inside my account, doing things while I wasn’t even online. The more I tried to fix it, the more problems came up. My bank account was unathorised, and then I got locked out of everything. I don’t think I’ve ever felt this violated before. My privacy is completely shattered, and I can’t do anything to make it stop. Even my phone isn’t working right anymore. It’s so stange how everything just fell apart after that one email.",Other Cyber Crime
I received a call for my post on OLX from mobile no named Monika Kumari as per Truecaller She said to mark my item sold and she will make transaction of Rs on my account through paytm I agreed to which she shared QR codes one for Rs and another for Rs She asked me to scan QR on paytm of Rs and put UPI pin and I will receive amount I did exactly same which first debited transaction of Rs then credited two Rs transactions on my account Then I took same steps for Rs QR code as well scanned it on paytm and made the transaction But money didnot return I logged complaint with paytm immediately Then with HDFC bank after some time Fraudulent details Number used by fraud for whatsapp Numbers used by fraud to make the call on my number and UPI id of fraud in which txn was made okbizaxis Please let me know if other details and screen shot is also required in process of investigation,Financial Fraud Crimes
Identity theft Fake Customer Care Service Fraud Google Victim had reward points in his bank account to reddem it he searched in google for bank customer care number and lured Indus Ind Credit Card No,Financial Fraud Crimes
"I never imagined something like this could happen to me, especially since I'm so cautious. But then I started noticing that my online activity felt different, slower even. I can't even describe it well because everything seemed normal, except for the fact that I was constantly getting logged out of my accounts. Looking back, maybe I should have paid more attention to the little details, but now it's too late. My accounts are compromised. The more I tried to fix it, the more problems came up. My work account was notifiction, and then I got locked out of everything. I feel so helpless, like there’s nothing I can do to fix this. No matter how many times I change my password, it’s like someone’s always one step ahead. Even my laptop isn’t working right anymore. It’s so stange how everything just fell apart after that one email.",Other Cyber Crime
i was lured through the telegram stating that i would be given a part time job where i should pay for the goodsitems and if I do so i would be given commission for that like this i have paid for the products worth of as i mentioned in the above transactions from different accounts accounts are on my name and the other from my sisters account and they cloud system mall promised me to pay the commission to the tune of rupees b ut when i asked for the payment they didnot pay me the money and that is when i realised that i got cheated by these people,Financial Fraud Crimes
Respected Sir A very serious matter I want to inform you Few person running or involve in some very shamefull activities by using few women at many places of kolkata gariahat ballygunge RUBY HOSPITAL BEHIND area KASBA ANANDAPUR QUEST MALL metropolis mall area ACROPOLISMALL area park circus FORUM MALL ELGIN RD Parkstreet MAIDAN AREA esplanade Garia jadavpur BEHALASAKHERBAZAR JOKA BANSDRONI Rabindrasadanexide area HARIDEVPUR triangular park lake mall area rashbehari area TOLLYGUNGE THAKURPUKUR BBD BAG DALHOUSIE AREA and SALTLAKE Their name SUBHRO SAHA AMLAN DATTA IZAZ AHMED Anirban They officially work in a insurance office hdfclife a hindustanpark ab gariahat shopping mall st floor beside of reliance trend building near gariahat more but outside at several places they involve in some shamefull activities last years Sir a person SUBHRO SAHA forcefully involve few women employee ex FEMALE employee in such shamefull doing At afternoon evening or after evening or night time they doing this shamefull activities Many innocent people are TRAPPED and suffering in such dirty issue for long time They are even to lodge a complain against them because of threatening and blackmailing ISSUE From above address PLACES and their mobile whatsapp no you can easily trace and track their all activities You need to investigate Last years detail Please help,Women/Child Related Crime
Sir madam ji Ye id meri h jise koi or use kar rha h meri photo lagakr or isne kal ek video dali h jisme ek ladki h Jo mere village staundi ki hi rehne vali h mujhe nahi maloom ye meri id kon chla rha h or esko meri photo kha se mili h pr eeski video ke karan meri village me bahut badnami ho sakti h Eesliye kirpya karke eeska pta lagaya jaye or uchit karwayi ki jaye,Other Cyber Crime
On feb I installed koko loan reliable rupee cash app only didnt take any loan amount on feb on my whats app no and demanding money and threating after ignoring they spread my documents in my contact and abusing all,Other Cyber Crime
I got a video call from this number and the person from other side showing a recording of a naked girl and editing my photo and showing me nude too in the video in order to blackmailing me Please take the appropriate legal action against this person and help me,Other Cyber Crime
This website is selling fake products and order is not getting delivered I placed orders on this website with total bill amount of orders was Rs Please take action on this website I made the payment from my paytm wallet Total amount of fraud is Please take action if this amount can be refunded in my paytm wallet registered with my number,Other Cyber Crime
